index,n,step,batch,n_shots,device,task_id,completion_time,x00000,x00001,x00010,x00011,x00100,x00101,x00110,x00111,x01000,x01001,x01010,x01011,x01100,x01101,x01110,x01111,x10000,x10001,x10010,x10011,x10100,x10101,x10110,x10111,x11000,x11001,x11010,x11011,x11100,x11101,x11110,x11111
12,5,13,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/7ed85c71-0212-4e9f-8fd4-577fb167ae15,2025-08-07T18:01:41.692Z,0.4541015625,0.0166015625,0.0068359375,0.0009765625,0.015625,0.0,0.0,0.0,0.0087890625,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0068359375,0.001953125,0.0,0.0,0.0029296875,0.0,0.0009765625,0.0009765625,0.009765625,0.0,0.001953125,0.001953125,0.01171875,0.0029296875,0.044921875,0.017578125,0.3916015625
13,5,14,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/ea413392-dac0-41ef-b8ef-102928940167,2025-08-07T18:00:29.027Z,0.4423828125,0.0166015625,0.0146484375,0.0,0.0087890625,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0009765625,0.0009765625,0.0,0.00390625,0.001953125,0.0009765625,0.0,0.001953125,0.001953125,0.0009765625,0.0,0.0078125,0.0,0.0029296875,0.0009765625,0.009765625,0.0029296875,0.03125,0.013671875,0.4267578125
14,5,15,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/e0b55129-8762-4ca7-a785-ffb64c9d0dc5,2025-08-07T18:00:45.766Z,0.4423828125,0.0224609375,0.009765625,0.0009765625,0.0107421875,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.001953125,0.0,0.0009765625,0.0048828125,0.0009765625,0.0009765625,0.0009765625,0.0,0.0,0.0,0.001953125,0.01171875,0.0009765625,0.0009765625,0.0009765625,0.017578125,0.0029296875,0.0400390625,0.0166015625,0.4013671875
15,5,16,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/47c54070-59dc-42ff-8d9c-fb0ac7e5c44a,2025-08-07T18:02:37.902Z,0.4296875,0.015625,0.009765625,0.0,0.0146484375,0.0009765625,0.0009765625,0.0,0.005859375,0.0,0.0,0.0,0.0009765625,0.0,0.001953125,0.001953125,0.001953125,0.0009765625,0.0,0.0,0.0009765625,0.001953125,0.0,0.015625,0.0009765625,0.00390625,0.0029296875,0.013671875,0.0029296875,0.0498046875,0.017578125,0.404296875
16,5,17,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/862d298b-6d69-442b-8f35-db27e3be9e3f,2025-08-07T18:01:35.825Z,0.4365234375,0.0244140625,0.01171875,0.0009765625,0.015625,0.0,0.0,0.0,0.0107421875,0.0,0.0009765625,0.0,0.001953125,0.0,0.0009765625,0.0009765625,0.0029296875,0.0,0.0,0.0,0.0,0.001953125,0.0009765625,0.01171875,0.0,0.0029296875,0.001953125,0.01953125,0.0048828125,0.033203125,0.025390625,0.3896484375
17,5,18,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/6b509fc3-147f-4a5e-a7f9-33da59ba0b25,2025-08-07T18:02:02.066Z,0.412109375,0.0126953125,0.0107421875,0.001953125,0.0087890625,0.0,0.0009765625,0.0,0.009765625,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.0029296875,0.0048828125,0.0029296875,0.0009765625,0.0009765625,0.0,0.0,0.00390625,0.0009765625,0.013671875,0.0,0.0009765625,0.001953125,0.0107421875,0.0029296875,0.0419921875,0.0205078125,0.4296875
18,5,19,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/64fd4c8c-fa5d-4025-839f-62c0a38177e4,2025-08-07T18:02:05.006Z,0.447265625,0.017578125,0.0126953125,0.0,0.0029296875,0.0,0.0,0.0,0.0126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0029296875,0.0009765625,0.0029296875,0.0,0.0009765625,0.0,0.0048828125,0.0,0.009765625,0.0,0.001953125,0.0029296875,0.0126953125,0.0029296875,0.0380859375,0.01171875,0.4140625
19,5,20,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/78b08d8b-3b4f-4d6c-94ea-08f8dc0c9189,2025-08-07T18:01:50.393Z,0.43359375,0.0185546875,0.0087890625,0.0,0.0205078125,0.0009765625,0.0,0.0,0.009765625,0.0,0.0,0.0009765625,0.00390625,0.0,0.0,0.0048828125,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0029296875,0.0126953125,0.0,0.001953125,0.0029296875,0.0166015625,0.0029296875,0.04296875,0.0244140625,0.3876953125
20,5,21,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/c418e48f-5427-4087-8a4f-582fe8959d9d,2025-08-07T18:00:13.767Z,0.4384765625,0.0185546875,0.0087890625,0.0,0.0107421875,0.0009765625,0.0,0.0,0.0107421875,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0048828125,0.001953125,0.0029296875,0.0,0.0009765625,0.0048828125,0.001953125,0.0078125,0.0,0.0048828125,0.0,0.0244140625,0.0048828125,0.03515625,0.015625,0.3984375
21,5,22,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/ccd6f599-823b-4348-b35c-48099df65552,2025-08-07T18:00:50.102Z,0.435546875,0.021484375,0.013671875,0.0,0.0087890625,0.0009765625,0.001953125,0.0,0.005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0029296875,0.001953125,0.0,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0126953125,0.0,0.0029296875,0.0009765625,0.0126953125,0.0009765625,0.044921875,0.0205078125,0.4072265625
22,5,23,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/68cbf3ec-6cbf-406c-8305-6c4a58d4ac72,2025-08-07T18:02:07.882Z,0.4423828125,0.0263671875,0.0107421875,0.0009765625,0.015625,0.0,0.0,0.0,0.005859375,0.0009765625,0.0,0.0,0.001953125,0.0,0.001953125,0.0029296875,0.0009765625,0.0,0.0,0.0,0.0009765625,0.001953125,0.0009765625,0.013671875,0.0009765625,0.00390625,0.0009765625,0.01171875,0.001953125,0.044921875,0.02734375,0.3798828125
23,5,24,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/19b49bf4-0571-4801-8eb5-663237d26db1,2025-08-07T18:03:06.212Z,0.4169921875,0.015625,0.013671875,0.0,0.015625,0.0,0.0,0.0,0.0087890625,0.001953125,0.0009765625,0.0,0.0,0.0009765625,0.001953125,0.0029296875,0.0009765625,0.0,0.0,0.0,0.0,0.0029296875,0.001953125,0.0234375,0.0,0.0009765625,0.0009765625,0.01171875,0.0009765625,0.03515625,0.025390625,0.416015625
24,5,25,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/54925abf-87e7-43d0-af20-20703d355a6d,2025-08-07T18:02:22.771Z,0.4326171875,0.009765625,0.017578125,0.0009765625,0.0048828125,0.0009765625,0.0,0.0,0.00390625,0.0009765625,0.0,0.0,0.001953125,0.0009765625,0.0,0.0009765625,0.001953125,0.0,0.0,0.0,0.0,0.0009765625,0.0009765625,0.0126953125,0.0009765625,0.0009765625,0.0009765625,0.0146484375,0.0,0.05859375,0.017578125,0.4140625
25,5,26,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/de1d198a-b127-452e-a7f0-2d15ebd594d6,2025-08-07T18:00:43.833Z,0.4501953125,0.017578125,0.0078125,0.0,0.0078125,0.0009765625,0.0009765625,0.0,0.0146484375,0.001953125,0.0,0.0,0.0009765625,0.0,0.001953125,0.0029296875,0.001953125,0.0009765625,0.0009765625,0.0,0.0,0.001953125,0.0,0.017578125,0.001953125,0.0029296875,0.00390625,0.0126953125,0.0048828125,0.0439453125,0.0166015625,0.3818359375
26,5,27,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/abcc079c-65f3-4b7c-b36e-564e544d35e4,2025-08-07T18:01:10.086Z,0.4248046875,0.0224609375,0.0146484375,0.0,0.0087890625,0.0009765625,0.001953125,0.0,0.005859375,0.0029296875,0.0,0.0,0.0009765625,0.0,0.0029296875,0.005859375,0.001953125,0.0009765625,0.0,0.0009765625,0.0,0.001953125,0.0,0.0087890625,0.001953125,0.0009765625,0.0009765625,0.013671875,0.0029296875,0.0478515625,0.0185546875,0.40625
27,5,28,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/2183ee12-026e-4570-a732-428c5a36ecc1,2025-08-07T18:02:55.808Z,0.4609375,0.013671875,0.01171875,0.0,0.009765625,0.0,0.0,0.0,0.0107421875,0.0,0.0,0.0,0.0,0.0009765625,0.0,0.001953125,0.001953125,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,0.017578125,0.0,0.0,0.0,0.0185546875,0.00390625,0.0361328125,0.017578125,0.392578125
28,5,29,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/3fef1714-25e0-4086-9f2b-b765a7b436f7,2025-08-07T18:02:46.237Z,0.4208984375,0.01953125,0.0146484375,0.001953125,0.0078125,0.0,0.0,0.0,0.0087890625,0.0,0.0,0.0,0.0,0.001953125,0.001953125,0.001953125,0.0009765625,0.0,0.0,0.001953125,0.0009765625,0.0,0.0,0.0185546875,0.001953125,0.0029296875,0.0009765625,0.0126953125,0.0009765625,0.0390625,0.021484375,0.41796875
29,5,30,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/3254295f-deed-429f-90df-bcd0759b2f2d,2025-08-07T18:02:48.378Z,0.41796875,0.0185546875,0.0146484375,0.0009765625,0.0126953125,0.0009765625,0.0009765625,0.0,0.01171875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.0029296875,0.0009765625,0.0009765625,0.001953125,0.0,0.0029296875,0.0,0.0078125,0.0009765625,0.0029296875,0.0009765625,0.0107421875,0.005859375,0.0458984375,0.021484375,0.4111328125
30,5,31,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/a79edc54-fd9a-4098-bb78-13d6eea22f61,2025-08-07T18:01:16.086Z,0.4033203125,0.017578125,0.0185546875,0.0029296875,0.0146484375,0.00390625,0.0,0.0,0.0107421875,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.001953125,0.001953125,0.0009765625,0.0,0.0,0.0,0.0009765625,0.0029296875,0.013671875,0.0009765625,0.0048828125,0.001953125,0.0146484375,0.0048828125,0.0390625,0.0166015625,0.421875
31,5,32,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/182fa048-84de-497f-af67-39bee283013b,2025-08-07T18:03:10.354Z,0.4326171875,0.0185546875,0.0107421875,0.0,0.009765625,0.0,0.0,0.0009765625,0.01171875,0.0,0.0,0.0,0.001953125,0.0,0.0,0.00390625,0.0029296875,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0029296875,0.015625,0.0,0.0,0.001953125,0.0048828125,0.001953125,0.0361328125,0.013671875,0.427734375
32,5,33,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/4323b0a3-8a24-47d2-8573-4394f2873284,2025-08-07T18:02:39.390Z,0.41796875,0.02734375,0.009765625,0.0009765625,0.0205078125,0.0,0.0,0.0009765625,0.0078125,0.0009765625,0.0009765625,0.0,0.0,0.0009765625,0.0009765625,0.0048828125,0.0029296875,0.0009765625,0.0,0.0009765625,0.0029296875,0.001953125,0.0009765625,0.0205078125,0.0,0.0029296875,0.0009765625,0.0126953125,0.0029296875,0.037109375,0.015625,0.40234375
33,5,34,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/6fdbf429-49c3-4ef5-a74b-a01e35fd9e91,2025-08-07T18:01:57.898Z,0.41015625,0.017578125,0.021484375,0.0,0.013671875,0.0,0.0,0.0,0.0146484375,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.001953125,0.00390625,0.0,0.001953125,0.0,0.0009765625,0.0009765625,0.001953125,0.0126953125,0.0009765625,0.00390625,0.0029296875,0.0166015625,0.00390625,0.0498046875,0.0185546875,0.400390625
34,5,35,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/b5adb7f8-47be-4f0a-b650-91608f90360d,2025-08-07T18:00:24.290Z,0.4306640625,0.013671875,0.0087890625,0.0,0.0068359375,0.0,0.0009765625,0.0,0.00390625,0.0,0.0009765625,0.0,0.0,0.0,0.0009765625,0.0087890625,0.00390625,0.0,0.0,0.0009765625,0.0,0.001953125,0.0009765625,0.01171875,0.001953125,0.0029296875,0.0009765625,0.013671875,0.0048828125,0.041015625,0.017578125,0.421875
35,5,36,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/b7931a81-fe12-47c7-a946-b3492d51d197,2025-08-07T18:00:58.455Z,0.412109375,0.0244140625,0.0126953125,0.0009765625,0.0087890625,0.0009765625,0.0,0.0,0.01171875,0.0,0.001953125,0.0,0.0009765625,0.0009765625,0.0,0.0048828125,0.0009765625,0.0009765625,0.0009765625,0.0029296875,0.0,0.0048828125,0.001953125,0.01171875,0.0,0.00390625,0.001953125,0.01171875,0.0029296875,0.03515625,0.01171875,0.427734375
36,5,37,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/e19dd6e9-3c0b-456e-a656-6f1981dcbb60,2025-08-07T18:00:37.495Z,0.4345703125,0.0205078125,0.009765625,0.0,0.0166015625,0.0009765625,0.0009765625,0.0,0.0078125,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0029296875,0.0009765625,0.0,0.0,0.0,0.001953125,0.0009765625,0.005859375,0.0,0.001953125,0.0029296875,0.0126953125,0.0029296875,0.04296875,0.0302734375,0.4013671875
37,5,38,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/35b01a71-9380-4a36-9d23-c7cbb74f7543,2025-08-07T18:02:55.807Z,0.455078125,0.0126953125,0.015625,0.0009765625,0.015625,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.0,0.0009765625,0.001953125,0.0,0.0048828125,0.0009765625,0.0,0.0009765625,0.0,0.0,0.005859375,0.0009765625,0.0107421875,0.0,0.0009765625,0.00390625,0.01171875,0.0029296875,0.05078125,0.017578125,0.3779296875
38,5,39,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/0c9d9d52-6cca-4aef-8d3d-eafb1f2dbd80,2025-08-07T18:03:18.685Z,0.4384765625,0.0166015625,0.01171875,0.0,0.013671875,0.0,0.001953125,0.0,0.01171875,0.0,0.0,0.0,0.001953125,0.0,0.001953125,0.0048828125,0.001953125,0.0,0.0009765625,0.0029296875,0.001953125,0.0009765625,0.0009765625,0.0087890625,0.0,0.0009765625,0.0,0.0126953125,0.0029296875,0.044921875,0.0244140625,0.392578125
39,5,40,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/d6f9ea2b-ac54-4b95-8b71-71e76995731e,2025-08-07T18:00:41.625Z,0.4423828125,0.0185546875,0.0107421875,0.0,0.013671875,0.0,0.0,0.0,0.0087890625,0.0,0.0,0.0,0.001953125,0.0,0.0009765625,0.0009765625,0.00390625,0.0009765625,0.001953125,0.0,0.001953125,0.0,0.0009765625,0.0107421875,0.0029296875,0.001953125,0.00390625,0.0146484375,0.00390625,0.048828125,0.0107421875,0.39453125
40,5,41,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/08322ea8-cb58-44fe-93a9-faa1e8127052,2025-08-07T18:03:21.557Z,0.455078125,0.0166015625,0.0087890625,0.0,0.0146484375,0.0,0.001953125,0.0,0.0126953125,0.0,0.0,0.0,0.0,0.0,0.0009765625,0.001953125,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.0009765625,0.0205078125,0.0,0.00390625,0.0009765625,0.0185546875,0.00390625,0.0390625,0.017578125,0.37890625
41,5,42,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/86cde8df-010d-4266-a2b6-3d1dededa732,2025-08-07T18:01:32.601Z,0.43359375,0.021484375,0.0185546875,0.0,0.01171875,0.0,0.0009765625,0.0,0.0126953125,0.0,0.001953125,0.0,0.0009765625,0.0009765625,0.0009765625,0.0048828125,0.0009765625,0.001953125,0.0009765625,0.0,0.0009765625,0.0,0.001953125,0.0107421875,0.001953125,0.001953125,0.0029296875,0.0126953125,0.001953125,0.0458984375,0.015625,0.390625
42,5,43,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/0f07c037-ec95-4ddc-82b6-3ab0af475d2e,2025-08-07T18:03:12.467Z,0.419921875,0.0166015625,0.01171875,0.0009765625,0.009765625,0.0,0.0,0.0,0.009765625,0.001953125,0.0009765625,0.0,0.001953125,0.0,0.0009765625,0.001953125,0.001953125,0.0009765625,0.0,0.001953125,0.0,0.001953125,0.0009765625,0.0185546875,0.0,0.00390625,0.0009765625,0.013671875,0.0,0.044921875,0.0234375,0.41015625
43,5,44,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/2c51fe86-4fbf-4786-ae87-7ac0fc22ecd7,2025-08-07T18:02:52.570Z,0.4375,0.0234375,0.0146484375,0.001953125,0.0185546875,0.0009765625,0.0,0.0,0.009765625,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0029296875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0087890625,0.0,0.001953125,0.0,0.01171875,0.0029296875,0.03515625,0.013671875,0.4111328125
44,5,45,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/4011ee87-7e5b-4fe5-a3be-f5841eb78c54,2025-08-07T18:02:44.162Z,0.42578125,0.0166015625,0.015625,0.0,0.0166015625,0.0,0.0009765625,0.0,0.0068359375,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.00390625,0.001953125,0.0,0.001953125,0.0,0.001953125,0.0,0.0,0.0078125,0.0009765625,0.0029296875,0.0,0.013671875,0.0029296875,0.0419921875,0.02734375,0.4072265625
45,5,46,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/d125d421-74cc-464e-b52e-faf9de00adb0,2025-08-07T18:00:52.182Z,0.4560546875,0.0126953125,0.009765625,0.0009765625,0.0078125,0.0,0.0,0.0,0.0146484375,0.0009765625,0.0,0.0,0.001953125,0.0,0.001953125,0.001953125,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0029296875,0.0009765625,0.0166015625,0.0009765625,0.0009765625,0.0009765625,0.0107421875,0.0029296875,0.0341796875,0.021484375,0.396484375
46,5,47,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/df04d2cb-e8a0-4924-98a6-62eb26b6b34c,2025-08-07T18:00:14.645Z,0.44921875,0.015625,0.0107421875,0.0009765625,0.017578125,0.0009765625,0.0009765625,0.0009765625,0.0048828125,0.0,0.0,0.0,0.0009765625,0.0,0.001953125,0.0048828125,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0,0.001953125,0.0078125,0.0009765625,0.0029296875,0.0009765625,0.0126953125,0.005859375,0.0380859375,0.013671875,0.4033203125
47,5,48,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/746502b2-f8bf-4014-8bae-4decb1964888,2025-08-07T18:01:52.480Z,0.4296875,0.01953125,0.01171875,0.0,0.0078125,0.0,0.0,0.0,0.0087890625,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0029296875,0.0048828125,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.013671875,0.0,0.0,0.0,0.017578125,0.0029296875,0.048828125,0.0185546875,0.4052734375
48,5,49,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/b265bf9b-66cd-49c7-bf1d-209d19c87b38,2025-08-07T18:01:02.648Z,0.43359375,0.021484375,0.009765625,0.0009765625,0.01953125,0.0,0.0,0.0,0.0126953125,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.0029296875,0.0,0.001953125,0.001953125,0.0009765625,0.0,0.0009765625,0.0146484375,0.0009765625,0.00390625,0.0,0.0166015625,0.00390625,0.04296875,0.0283203125,0.37890625
49,5,50,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/52eb82a7-036b-465e-81e9-0d6407d2e9b3,2025-08-07T18:02:27.330Z,0.435546875,0.01953125,0.017578125,0.0009765625,0.009765625,0.0,0.001953125,0.0009765625,0.0078125,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0029296875,0.0029296875,0.0,0.0,0.0009765625,0.001953125,0.0009765625,0.001953125,0.0126953125,0.0009765625,0.001953125,0.0009765625,0.0078125,0.001953125,0.0341796875,0.021484375,0.41015625
50,5,51,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/6afd45d5-33b0-44f5-a036-dabaa41abce2,2025-08-07T18:02:07.926Z,0.466796875,0.009765625,0.0048828125,0.0029296875,0.0146484375,0.0,0.0,0.0,0.01171875,0.0009765625,0.0009765625,0.0,0.0009765625,0.0,0.0009765625,0.001953125,0.0,0.0,0.0009765625,0.001953125,0.0,0.0009765625,0.0,0.017578125,0.0,0.0029296875,0.0009765625,0.0087890625,0.00390625,0.041015625,0.029296875,0.375
51,5,52,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/5f91b9f5-09ae-4c3f-b5eb-5b3ba91fcf31,2025-08-07T18:02:12.096Z,0.439453125,0.017578125,0.0126953125,0.0,0.0146484375,0.001953125,0.0009765625,0.0009765625,0.013671875,0.0,0.0,0.0,0.0009765625,0.0,0.001953125,0.0009765625,0.001953125,0.0,0.0,0.0029296875,0.0009765625,0.001953125,0.0009765625,0.015625,0.0,0.0009765625,0.0029296875,0.0068359375,0.0029296875,0.0361328125,0.029296875,0.390625
52,5,53,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/2c4e1189-453d-4886-b281-057f0614842f,2025-08-07T18:02:57.437Z,0.4150390625,0.0224609375,0.015625,0.0,0.01171875,0.0009765625,0.0009765625,0.0,0.01953125,0.0,0.0,0.0,0.001953125,0.0009765625,0.0,0.0029296875,0.0009765625,0.0,0.0,0.001953125,0.0009765625,0.00390625,0.0,0.0146484375,0.0,0.001953125,0.0009765625,0.017578125,0.001953125,0.0458984375,0.0185546875,0.3984375
53,5,54,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/4f215103-95d8-4476-b52d-777097b39260,2025-08-07T18:02:27.525Z,0.4267578125,0.01953125,0.0146484375,0.0,0.01171875,0.0,0.0,0.0,0.0048828125,0.0009765625,0.001953125,0.0,0.0009765625,0.0,0.0,0.0029296875,0.0029296875,0.0,0.0,0.0,0.0,0.0029296875,0.0009765625,0.0126953125,0.0009765625,0.0009765625,0.00390625,0.0126953125,0.005859375,0.037109375,0.021484375,0.4130859375
54,5,55,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/090ac7bf-1d57-4ada-8045-85594ad6289d,2025-08-07T18:03:22.538Z,0.4599609375,0.013671875,0.0234375,0.001953125,0.0068359375,0.0,0.0009765625,0.0,0.0068359375,0.0,0.0,0.0,0.0009765625,0.0,0.001953125,0.00390625,0.0009765625,0.0,0.0,0.0009765625,0.0,0.001953125,0.0009765625,0.01171875,0.0009765625,0.00390625,0.00390625,0.0107421875,0.00390625,0.0419921875,0.0146484375,0.3828125
55,5,56,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/38e3b4ce-ced3-4a45-ba99-f9faf0ebd57b,2025-08-07T18:02:46.241Z,0.427734375,0.0126953125,0.0205078125,0.001953125,0.0078125,0.0009765625,0.0,0.0,0.0087890625,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0009765625,0.001953125,0.0009765625,0.0,0.0009765625,0.0029296875,0.001953125,0.0,0.009765625,0.001953125,0.0,0.0009765625,0.0205078125,0.0029296875,0.0400390625,0.0185546875,0.4140625
56,5,57,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/d230b6d3-cd8e-4300-9b52-0969a4980360,2025-08-07T18:00:48.024Z,0.455078125,0.015625,0.0126953125,0.0009765625,0.0146484375,0.0,0.0,0.0,0.00390625,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.001953125,0.0009765625,0.0,0.001953125,0.0009765625,0.0,0.001953125,0.0,0.0126953125,0.001953125,0.001953125,0.0,0.015625,0.001953125,0.0361328125,0.0107421875,0.4072265625
57,5,58,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/1cfd0188-fff9-4617-92a6-7c7e27301183,2025-08-07T18:03:04.126Z,0.4228515625,0.0107421875,0.017578125,0.0,0.01171875,0.0,0.0,0.0,0.0107421875,0.0,0.001953125,0.0,0.001953125,0.0,0.0009765625,0.001953125,0.0009765625,0.0,0.0009765625,0.0029296875,0.0,0.0009765625,0.0009765625,0.0185546875,0.0009765625,0.0029296875,0.0009765625,0.013671875,0.005859375,0.0380859375,0.01953125,0.412109375
58,5,59,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/52ac4831-c291-4196-9b2a-17efead99bfa,2025-08-07T18:02:29.409Z,0.4365234375,0.013671875,0.009765625,0.0009765625,0.005859375,0.0,0.001953125,0.0,0.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0009765625,0.0,0.0029296875,0.0,0.0234375,0.001953125,0.0,0.0,0.009765625,0.0029296875,0.0439453125,0.0107421875,0.4189453125
59,5,60,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/83873c1c-01b2-44d6-866d-7a668c32b956,2025-08-07T18:01:46.233Z,0.4306640625,0.017578125,0.01953125,0.0009765625,0.0126953125,0.0009765625,0.0009765625,0.0,0.0068359375,0.0,0.0009765625,0.0,0.001953125,0.0,0.0,0.001953125,0.0029296875,0.0,0.0,0.0,0.0009765625,0.001953125,0.0,0.009765625,0.0,0.001953125,0.0,0.021484375,0.0029296875,0.0361328125,0.0234375,0.4033203125
60,5,61,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/a2cbee8f-3ea4-4088-bd6b-28bc526bdddf,2025-08-07T18:00:17.902Z,0.4130859375,0.0244140625,0.0185546875,0.0,0.013671875,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,0.0029296875,0.001953125,0.0009765625,0.00390625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.001953125,0.0087890625,0.0009765625,0.0029296875,0.001953125,0.0185546875,0.0029296875,0.0517578125,0.015625,0.41015625
61,5,62,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/4cb7e922-1e51-4689-8292-cc1d8ea524c4,2025-08-07T18:02:33.775Z,0.4228515625,0.0185546875,0.0205078125,0.0009765625,0.0126953125,0.0,0.0,0.0009765625,0.0078125,0.0009765625,0.0009765625,0.0,0.0029296875,0.0,0.001953125,0.00390625,0.0009765625,0.0,0.0,0.0029296875,0.0,0.0,0.0029296875,0.0107421875,0.0,0.0029296875,0.0,0.01171875,0.00390625,0.0439453125,0.017578125,0.4072265625
62,5,63,2,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/a1367aef-011a-4f93-b31e-8a85d873ca6d,2025-08-07T18:01:22.317Z,0.4384765625,0.0185546875,0.013671875,0.0,0.017578125,0.0009765625,0.0,0.0,0.009765625,0.0,0.0,0.0,0.0,0.0,0.001953125,0.00390625,0.0009765625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.009765625,0.0009765625,0.00390625,0.0009765625,0.0146484375,0.0009765625,0.0302734375,0.021484375,0.408203125
